dim_time_key,time_hhmm,time_hh_24,time_hh,time_am_pm
121105,1211,12,12,am
121106,1211,12,12,am
121107,1211,12,12,am
121108,1211,12,12,am
121109,1211,12,12,am
121110,1211,12,12,am
121111,1211,12,12,am
121112,1211,12,12,am
121113,1211,12,12,am
121114,1211,12,12,am
121115,1211,12,12,am
121116,1211,12,12,am
121117,1211,12,12,am
121118,1211,12,12,am
121119,1211,12,12,am
121120,1211,12,12,am
121121,1211,12,12,am
121122,1211,12,12,am
121123,1211,12,12,am
121124,1211,12,12,am
121125,1211,12,12,am
121126,1211,12,12,am
121127,1211,12,12,am
121128,1211,12,12,am
121129,1211,12,12,am
121130,1211,12,12,am
121131,1211,12,12,am
121132,1211,12,12,am
121133,1211,12,12,am
121134,1211,12,12,am
121135,1211,12,12,am
121136,1211,12,12,am
121137,1211,12,12,am
121138,1211,12,12,am
121139,1211,12,12,am
121140,1211,12,12,am
121141,1211,12,12,am
121142,1211,12,12,am
121143,1211,12,12,am
121144,1211,12,12,am
121145,1211,12,12,am
121146,1211,12,12,am
121147,1211,12,12,am
121148,1211,12,12,am
121149,1211,12,12,am
121150,1211,12,12,am
121151,1211,12,12,am
121152,1211,12,12,am
121153,1211,12,12,am
121154,1211,12,12,am
121155,1211,12,12,am
121156,1211,12,12,am
121157,1211,12,12,am
121158,1211,12,12,am
121159,1211,12,12,am
121200,1212,12,12,am
121201,1212,12,12,am
121202,1212,12,12,am
121203,1212,12,12,am
121204,1212,12,12,am
121205,1212,12,12,am
121206,1212,12,12,am
121207,1212,12,12,am
121208,1212,12,12,am
121209,1212,12,12,am
121210,1212,12,12,am
121211,1212,12,12,am
121212,1212,12,12,am
121213,1212,12,12,am
121214,1212,12,12,am
121215,1212,12,12,am
121216,1212,12,12,am
121217,1212,12,12,am
121218,1212,12,12,am
121219,1212,12,12,am
121220,1212,12,12,am
121221,1212,12,12,am
121222,1212,12,12,am
121223,1212,12,12,am
121224,1212,12,12,am
121225,1212,12,12,am
121226,1212,12,12,am
121227,1212,12,12,am
121228,1212,12,12,am
121229,1212,12,12,am
121230,1212,12,12,am
121231,1212,12,12,am
121232,1212,12,12,am
121233,1212,12,12,am
121234,1212,12,12,am
121235,1212,12,12,am
121236,1212,12,12,am
121237,1212,12,12,am
121238,1212,12,12,am
121239,1212,12,12,am
121240,1212,12,12,am
121241,1212,12,12,am
121242,1212,12,12,am
121243,1212,12,12,am
121244,1212,12,12,am
121245,1212,12,12,am
121246,1212,12,12,am
121247,1212,12,12,am
121248,1212,12,12,am
121249,1212,12,12,am
121250,1212,12,12,am
121251,1212,12,12,am
121252,1212,12,12,am
121253,1212,12,12,am
121254,1212,12,12,am
121255,1212,12,12,am
121256,1212,12,12,am
121257,1212,12,12,am
121258,1212,12,12,am
121259,1212,12,12,am
121300,1213,12,12,am
121301,1213,12,12,am
121302,1213,12,12,am
121303,1213,12,12,am
121304,1213,12,12,am
121305,1213,12,12,am
121306,1213,12,12,am
121307,1213,12,12,am
121308,1213,12,12,am
121309,1213,12,12,am
121310,1213,12,12,am
121311,1213,12,12,am
121312,1213,12,12,am
121313,1213,12,12,am
121314,1213,12,12,am
121315,1213,12,12,am
121316,1213,12,12,am
121317,1213,12,12,am
121318,1213,12,12,am
121319,1213,12,12,am
121320,1213,12,12,am
121321,1213,12,12,am
121322,1213,12,12,am
121323,1213,12,12,am
121324,1213,12,12,am
121325,1213,12,12,am
121326,1213,12,12,am
121327,1213,12,12,am
121328,1213,12,12,am
121329,1213,12,12,am
121330,1213,12,12,am
121331,1213,12,12,am
121332,1213,12,12,am
121333,1213,12,12,am
121334,1213,12,12,am
121335,1213,12,12,am
121336,1213,12,12,am
121337,1213,12,12,am
121338,1213,12,12,am
121339,1213,12,12,am
121340,1213,12,12,am
121341,1213,12,12,am
121342,1213,12,12,am
121343,1213,12,12,am
121344,1213,12,12,am
121345,1213,12,12,am
121346,1213,12,12,am
121347,1213,12,12,am
121348,1213,12,12,am
121349,1213,12,12,am
121350,1213,12,12,am
121351,1213,12,12,am
121352,1213,12,12,am
121353,1213,12,12,am
121354,1213,12,12,am
121355,1213,12,12,am
121356,1213,12,12,am
121357,1213,12,12,am
121358,1213,12,12,am
121359,1213,12,12,am
121400,1214,12,12,am
121401,1214,12,12,am
121402,1214,12,12,am
121403,1214,12,12,am
121404,1214,12,12,am
121405,1214,12,12,am
121406,1214,12,12,am
121407,1214,12,12,am
121408,1214,12,12,am
121409,1214,12,12,am
121410,1214,12,12,am
121411,1214,12,12,am
121412,1214,12,12,am
121413,1214,12,12,am
121414,1214,12,12,am
121415,1214,12,12,am
121416,1214,12,12,am
121417,1214,12,12,am
121418,1214,12,12,am
121419,1214,12,12,am
121420,1214,12,12,am
121421,1214,12,12,am
121422,1214,12,12,am
121423,1214,12,12,am
121424,1214,12,12,am
121425,1214,12,12,am
121426,1214,12,12,am
121427,1214,12,12,am
121428,1214,12,12,am
121429,1214,12,12,am
121430,1214,12,12,am
121431,1214,12,12,am
121432,1214,12,12,am
121433,1214,12,12,am
121434,1214,12,12,am
121435,1214,12,12,am
121436,1214,12,12,am
121437,1214,12,12,am
121438,1214,12,12,am
121439,1214,12,12,am
121440,1214,12,12,am
121441,1214,12,12,am
121442,1214,12,12,am
121443,1214,12,12,am
121444,1214,12,12,am
121445,1214,12,12,am
121446,1214,12,12,am
121447,1214,12,12,am
121448,1214,12,12,am
121449,1214,12,12,am
121450,1214,12,12,am
121451,1214,12,12,am
121452,1214,12,12,am
121453,1214,12,12,am
121454,1214,12,12,am
121455,1214,12,12,am
121456,1214,12,12,am
121457,1214,12,12,am
121458,1214,12,12,am
121459,1214,12,12,am
121500,1215,12,12,am
121501,1215,12,12,am
121502,1215,12,12,am
121503,1215,12,12,am
121504,1215,12,12,am
121505,1215,12,12,am
121506,1215,12,12,am
121507,1215,12,12,am
121508,1215,12,12,am
121509,1215,12,12,am
121510,1215,12,12,am
121511,1215,12,12,am
121512,1215,12,12,am
121513,1215,12,12,am
121514,1215,12,12,am
121515,1215,12,12,am
121516,1215,12,12,am
121517,1215,12,12,am
121518,1215,12,12,am
121519,1215,12,12,am
121520,1215,12,12,am
121521,1215,12,12,am
121522,1215,12,12,am
121523,1215,12,12,am
121524,1215,12,12,am
121525,1215,12,12,am
121526,1215,12,12,am
121527,1215,12,12,am
121528,1215,12,12,am
121529,1215,12,12,am
121530,1215,12,12,am
121531,1215,12,12,am
121532,1215,12,12,am
121533,1215,12,12,am
121534,1215,12,12,am
121535,1215,12,12,am
121536,1215,12,12,am
121537,1215,12,12,am
121538,1215,12,12,am
121539,1215,12,12,am
121540,1215,12,12,am
121541,1215,12,12,am
121542,1215,12,12,am
121543,1215,12,12,am
121544,1215,12,12,am
121545,1215,12,12,am
121546,1215,12,12,am
121547,1215,12,12,am
121548,1215,12,12,am
121549,1215,12,12,am
121550,1215,12,12,am
121551,1215,12,12,am
121552,1215,12,12,am
121553,1215,12,12,am
121554,1215,12,12,am
121555,1215,12,12,am
121556,1215,12,12,am
121557,1215,12,12,am
121558,1215,12,12,am
121559,1215,12,12,am
121600,1216,12,12,am
121601,1216,12,12,am
121602,1216,12,12,am
121603,1216,12,12,am
121604,1216,12,12,am
121605,1216,12,12,am
121606,1216,12,12,am
121607,1216,12,12,am
121608,1216,12,12,am
121609,1216,12,12,am
121610,1216,12,12,am
121611,1216,12,12,am
121612,1216,12,12,am
121613,1216,12,12,am
121614,1216,12,12,am
121615,1216,12,12,am
121616,1216,12,12,am
121617,1216,12,12,am
121618,1216,12,12,am
121619,1216,12,12,am
121620,1216,12,12,am
121621,1216,12,12,am
121622,1216,12,12,am
121623,1216,12,12,am
121624,1216,12,12,am
121625,1216,12,12,am
121626,1216,12,12,am
121627,1216,12,12,am
121628,1216,12,12,am
121629,1216,12,12,am
121630,1216,12,12,am
121631,1216,12,12,am
121632,1216,12,12,am
121633,1216,12,12,am
121634,1216,12,12,am
121635,1216,12,12,am
121636,1216,12,12,am
121637,1216,12,12,am
121638,1216,12,12,am
121639,1216,12,12,am
121640,1216,12,12,am
121641,1216,12,12,am
121642,1216,12,12,am
121643,1216,12,12,am
121644,1216,12,12,am
121645,1216,12,12,am
121646,1216,12,12,am
121647,1216,12,12,am
121648,1216,12,12,am
121649,1216,12,12,am
121650,1216,12,12,am
121651,1216,12,12,am
121652,1216,12,12,am
121653,1216,12,12,am
121654,1216,12,12,am
121655,1216,12,12,am
121656,1216,12,12,am
121657,1216,12,12,am
121658,1216,12,12,am
121659,1216,12,12,am
121700,1217,12,12,am
121701,1217,12,12,am
121702,1217,12,12,am
121703,1217,12,12,am
121704,1217,12,12,am
121705,1217,12,12,am
121706,1217,12,12,am
121707,1217,12,12,am
121708,1217,12,12,am
121709,1217,12,12,am
121710,1217,12,12,am
121711,1217,12,12,am
121712,1217,12,12,am
121713,1217,12,12,am
121714,1217,12,12,am
121715,1217,12,12,am
121716,1217,12,12,am
121717,1217,12,12,am
121718,1217,12,12,am
121719,1217,12,12,am
121720,1217,12,12,am
121721,1217,12,12,am
121722,1217,12,12,am
121723,1217,12,12,am
121724,1217,12,12,am
121725,1217,12,12,am
121726,1217,12,12,am
121727,1217,12,12,am
121728,1217,12,12,am
121729,1217,12,12,am
121730,1217,12,12,am
121731,1217,12,12,am
121732,1217,12,12,am
121733,1217,12,12,am
121734,1217,12,12,am
121735,1217,12,12,am
121736,1217,12,12,am
121737,1217,12,12,am
121738,1217,12,12,am
121739,1217,12,12,am
121740,1217,12,12,am
121741,1217,12,12,am
121742,1217,12,12,am
121743,1217,12,12,am
121744,1217,12,12,am
121745,1217,12,12,am
121746,1217,12,12,am
121747,1217,12,12,am
121748,1217,12,12,am
121749,1217,12,12,am
121750,1217,12,12,am
121751,1217,12,12,am
121752,1217,12,12,am
121753,1217,12,12,am
121754,1217,12,12,am
121755,1217,12,12,am
121756,1217,12,12,am
121757,1217,12,12,am
121758,1217,12,12,am
121759,1217,12,12,am
121800,1218,12,12,am
121801,1218,12,12,am
121802,1218,12,12,am
121803,1218,12,12,am
121804,1218,12,12,am
121805,1218,12,12,am
121806,1218,12,12,am
121807,1218,12,12,am
121808,1218,12,12,am
121809,1218,12,12,am
121810,1218,12,12,am
121811,1218,12,12,am
121812,1218,12,12,am
121813,1218,12,12,am
121814,1218,12,12,am
121815,1218,12,12,am
121816,1218,12,12,am
121817,1218,12,12,am
121818,1218,12,12,am
121819,1218,12,12,am
121820,1218,12,12,am
121821,1218,12,12,am
121822,1218,12,12,am
121823,1218,12,12,am
121824,1218,12,12,am
121825,1218,12,12,am
121826,1218,12,12,am
121827,1218,12,12,am
121828,1218,12,12,am
121829,1218,12,12,am
121830,1218,12,12,am
121831,1218,12,12,am
121832,1218,12,12,am
121833,1218,12,12,am
121834,1218,12,12,am
121835,1218,12,12,am
121836,1218,12,12,am
121837,1218,12,12,am
121838,1218,12,12,am
121839,1218,12,12,am
121840,1218,12,12,am
121841,1218,12,12,am
121842,1218,12,12,am
121843,1218,12,12,am
121844,1218,12,12,am
121845,1218,12,12,am
121846,1218,12,12,am
121847,1218,12,12,am
121848,1218,12,12,am
121849,1218,12,12,am
121850,1218,12,12,am
121851,1218,12,12,am
121852,1218,12,12,am
121853,1218,12,12,am
121854,1218,12,12,am
121855,1218,12,12,am
121856,1218,12,12,am
121857,1218,12,12,am
121858,1218,12,12,am
121859,1218,12,12,am
121900,1219,12,12,am
121901,1219,12,12,am
121902,1219,12,12,am
121903,1219,12,12,am
121904,1219,12,12,am
121905,1219,12,12,am
121906,1219,12,12,am
121907,1219,12,12,am
121908,1219,12,12,am
121909,1219,12,12,am
121910,1219,12,12,am
121911,1219,12,12,am
121912,1219,12,12,am
121913,1219,12,12,am
121914,1219,12,12,am
121915,1219,12,12,am
121916,1219,12,12,am
121917,1219,12,12,am
121918,1219,12,12,am
121919,1219,12,12,am
121920,1219,12,12,am
121921,1219,12,12,am
121922,1219,12,12,am
121923,1219,12,12,am
121924,1219,12,12,am
121925,1219,12,12,am
121926,1219,12,12,am
121927,1219,12,12,am
121928,1219,12,12,am
121929,1219,12,12,am
121930,1219,12,12,am
121931,1219,12,12,am
121932,1219,12,12,am
121933,1219,12,12,am
121934,1219,12,12,am
121935,1219,12,12,am
121936,1219,12,12,am
121937,1219,12,12,am
121938,1219,12,12,am
121939,1219,12,12,am
121940,1219,12,12,am
121941,1219,12,12,am
121942,1219,12,12,am
121943,1219,12,12,am
121944,1219,12,12,am
121945,1219,12,12,am
121946,1219,12,12,am
121947,1219,12,12,am
121948,1219,12,12,am
121949,1219,12,12,am
121950,1219,12,12,am
121951,1219,12,12,am
121952,1219,12,12,am
121953,1219,12,12,am
121954,1219,12,12,am
121955,1219,12,12,am
121956,1219,12,12,am
121957,1219,12,12,am
121958,1219,12,12,am
121959,1219,12,12,am
122000,1220,12,12,am
122001,1220,12,12,am
122002,1220,12,12,am
122003,1220,12,12,am
122004,1220,12,12,am
122005,1220,12,12,am
122006,1220,12,12,am
122007,1220,12,12,am
122008,1220,12,12,am
122009,1220,12,12,am
122010,1220,12,12,am
122011,1220,12,12,am
122012,1220,12,12,am
122013,1220,12,12,am
122014,1220,12,12,am
122015,1220,12,12,am
122016,1220,12,12,am
122017,1220,12,12,am
122018,1220,12,12,am
122019,1220,12,12,am
122020,1220,12,12,am
122021,1220,12,12,am
122022,1220,12,12,am
122023,1220,12,12,am
122024,1220,12,12,am
122025,1220,12,12,am
122026,1220,12,12,am
122027,1220,12,12,am
122028,1220,12,12,am
122029,1220,12,12,am
122030,1220,12,12,am
122031,1220,12,12,am
122032,1220,12,12,am
122033,1220,12,12,am
122034,1220,12,12,am
122035,1220,12,12,am
122036,1220,12,12,am
122037,1220,12,12,am
122038,1220,12,12,am
122039,1220,12,12,am
122040,1220,12,12,am
122041,1220,12,12,am
122042,1220,12,12,am
122043,1220,12,12,am
122044,1220,12,12,am
122045,1220,12,12,am
122046,1220,12,12,am
122047,1220,12,12,am
122048,1220,12,12,am
122049,1220,12,12,am
122050,1220,12,12,am
122051,1220,12,12,am
122052,1220,12,12,am
122053,1220,12,12,am
122054,1220,12,12,am
122055,1220,12,12,am
122056,1220,12,12,am
122057,1220,12,12,am
122058,1220,12,12,am
122059,1220,12,12,am
122100,1221,12,12,am
122101,1221,12,12,am
122102,1221,12,12,am
122103,1221,12,12,am
122104,1221,12,12,am
122105,1221,12,12,am
122106,1221,12,12,am
122107,1221,12,12,am
122108,1221,12,12,am
122109,1221,12,12,am
122110,1221,12,12,am
122111,1221,12,12,am
122112,1221,12,12,am
122113,1221,12,12,am
122114,1221,12,12,am
122115,1221,12,12,am
122116,1221,12,12,am
122117,1221,12,12,am
122118,1221,12,12,am
122119,1221,12,12,am
122120,1221,12,12,am
122121,1221,12,12,am
122122,1221,12,12,am
122123,1221,12,12,am
122124,1221,12,12,am
122125,1221,12,12,am
122126,1221,12,12,am
122127,1221,12,12,am
122128,1221,12,12,am
122129,1221,12,12,am
122130,1221,12,12,am
122131,1221,12,12,am
122132,1221,12,12,am
122133,1221,12,12,am
122134,1221,12,12,am
122135,1221,12,12,am
122136,1221,12,12,am
122137,1221,12,12,am
122138,1221,12,12,am
122139,1221,12,12,am
122140,1221,12,12,am
122141,1221,12,12,am
122142,1221,12,12,am
122143,1221,12,12,am
122144,1221,12,12,am
122145,1221,12,12,am
122146,1221,12,12,am
122147,1221,12,12,am
122148,1221,12,12,am
122149,1221,12,12,am
122150,1221,12,12,am
122151,1221,12,12,am
122152,1221,12,12,am
122153,1221,12,12,am
122154,1221,12,12,am
122155,1221,12,12,am
122156,1221,12,12,am
122157,1221,12,12,am
122158,1221,12,12,am
122159,1221,12,12,am
122200,1222,12,12,am
122201,1222,12,12,am
122202,1222,12,12,am
122203,1222,12,12,am
122204,1222,12,12,am
122205,1222,12,12,am
122206,1222,12,12,am
122207,1222,12,12,am
122208,1222,12,12,am
122209,1222,12,12,am
122210,1222,12,12,am
122211,1222,12,12,am
122212,1222,12,12,am
122213,1222,12,12,am
122214,1222,12,12,am
122215,1222,12,12,am
122216,1222,12,12,am
122217,1222,12,12,am
122218,1222,12,12,am
122219,1222,12,12,am
122220,1222,12,12,am
122221,1222,12,12,am
122222,1222,12,12,am
122223,1222,12,12,am
122224,1222,12,12,am
122225,1222,12,12,am
122226,1222,12,12,am
122227,1222,12,12,am
122228,1222,12,12,am
122229,1222,12,12,am
122230,1222,12,12,am
122231,1222,12,12,am
122232,1222,12,12,am
122233,1222,12,12,am
122234,1222,12,12,am
122235,1222,12,12,am
122236,1222,12,12,am
122237,1222,12,12,am
122238,1222,12,12,am
122239,1222,12,12,am
122240,1222,12,12,am
122241,1222,12,12,am
122242,1222,12,12,am
122243,1222,12,12,am
122244,1222,12,12,am
122245,1222,12,12,am
122246,1222,12,12,am
122247,1222,12,12,am
122248,1222,12,12,am
122249,1222,12,12,am
122250,1222,12,12,am
122251,1222,12,12,am
122252,1222,12,12,am
122253,1222,12,12,am
122254,1222,12,12,am
122255,1222,12,12,am
122256,1222,12,12,am
122257,1222,12,12,am
122258,1222,12,12,am
122259,1222,12,12,am
122300,1223,12,12,am
122301,1223,12,12,am
122302,1223,12,12,am
122303,1223,12,12,am
122304,1223,12,12,am
122305,1223,12,12,am
122306,1223,12,12,am
122307,1223,12,12,am
122308,1223,12,12,am
122309,1223,12,12,am
122310,1223,12,12,am
122311,1223,12,12,am
122312,1223,12,12,am
122313,1223,12,12,am
122314,1223,12,12,am
122315,1223,12,12,am
122316,1223,12,12,am
122317,1223,12,12,am
122318,1223,12,12,am
122319,1223,12,12,am
122320,1223,12,12,am
122321,1223,12,12,am
122322,1223,12,12,am
122323,1223,12,12,am
122324,1223,12,12,am
122325,1223,12,12,am
122326,1223,12,12,am
122327,1223,12,12,am
122328,1223,12,12,am
122329,1223,12,12,am
122330,1223,12,12,am
122331,1223,12,12,am
122332,1223,12,12,am
122333,1223,12,12,am
122334,1223,12,12,am
122335,1223,12,12,am
122336,1223,12,12,am
122337,1223,12,12,am
122338,1223,12,12,am
122339,1223,12,12,am
122340,1223,12,12,am
122341,1223,12,12,am
122342,1223,12,12,am
122343,1223,12,12,am
122344,1223,12,12,am
122345,1223,12,12,am
122346,1223,12,12,am
122347,1223,12,12,am
122348,1223,12,12,am
122349,1223,12,12,am
122350,1223,12,12,am
122351,1223,12,12,am
122352,1223,12,12,am
122353,1223,12,12,am
122354,1223,12,12,am
122355,1223,12,12,am
122356,1223,12,12,am
122357,1223,12,12,am
122358,1223,12,12,am
122359,1223,12,12,am
122400,1224,12,12,am
122401,1224,12,12,am
122402,1224,12,12,am
122403,1224,12,12,am
122404,1224,12,12,am
122405,1224,12,12,am
122406,1224,12,12,am
122407,1224,12,12,am
122408,1224,12,12,am
122409,1224,12,12,am
122410,1224,12,12,am
122411,1224,12,12,am
122412,1224,12,12,am
122413,1224,12,12,am
122414,1224,12,12,am
122415,1224,12,12,am
122416,1224,12,12,am
122417,1224,12,12,am
122418,1224,12,12,am
122419,1224,12,12,am
122420,1224,12,12,am
122421,1224,12,12,am
122422,1224,12,12,am
122423,1224,12,12,am
122424,1224,12,12,am
122425,1224,12,12,am
122426,1224,12,12,am
122427,1224,12,12,am
122428,1224,12,12,am
122429,1224,12,12,am
122430,1224,12,12,am
122431,1224,12,12,am
122432,1224,12,12,am
122433,1224,12,12,am
122434,1224,12,12,am
122435,1224,12,12,am
122436,1224,12,12,am
122437,1224,12,12,am
122438,1224,12,12,am
122439,1224,12,12,am
122440,1224,12,12,am
122441,1224,12,12,am
122442,1224,12,12,am
122443,1224,12,12,am
122444,1224,12,12,am
122445,1224,12,12,am
122446,1224,12,12,am
122447,1224,12,12,am
122448,1224,12,12,am
122449,1224,12,12,am
122450,1224,12,12,am
122451,1224,12,12,am
122452,1224,12,12,am
122453,1224,12,12,am
122454,1224,12,12,am
122455,1224,12,12,am
122456,1224,12,12,am
122457,1224,12,12,am
122458,1224,12,12,am
122459,1224,12,12,am
122500,1225,12,12,am
122501,1225,12,12,am
122502,1225,12,12,am
122503,1225,12,12,am
122504,1225,12,12,am
122505,1225,12,12,am
122506,1225,12,12,am
122507,1225,12,12,am
122508,1225,12,12,am
122509,1225,12,12,am
122510,1225,12,12,am
122511,1225,12,12,am
122512,1225,12,12,am
122513,1225,12,12,am
122514,1225,12,12,am
122515,1225,12,12,am
122516,1225,12,12,am
122517,1225,12,12,am
122518,1225,12,12,am
122519,1225,12,12,am
122520,1225,12,12,am
122521,1225,12,12,am
122522,1225,12,12,am
122523,1225,12,12,am
122524,1225,12,12,am
122525,1225,12,12,am
122526,1225,12,12,am
122527,1225,12,12,am
122528,1225,12,12,am
122529,1225,12,12,am
122530,1225,12,12,am
122531,1225,12,12,am
122532,1225,12,12,am
122533,1225,12,12,am
122534,1225,12,12,am
122535,1225,12,12,am
122536,1225,12,12,am
122537,1225,12,12,am
122538,1225,12,12,am
122539,1225,12,12,am
122540,1225,12,12,am
122541,1225,12,12,am
122542,1225,12,12,am
122543,1225,12,12,am
122544,1225,12,12,am
122545,1225,12,12,am
122546,1225,12,12,am
122547,1225,12,12,am
122548,1225,12,12,am
122549,1225,12,12,am
122550,1225,12,12,am
122551,1225,12,12,am
122552,1225,12,12,am
122553,1225,12,12,am
122554,1225,12,12,am
122555,1225,12,12,am
122556,1225,12,12,am
122557,1225,12,12,am
122558,1225,12,12,am
122559,1225,12,12,am
122600,1226,12,12,am
122601,1226,12,12,am
122602,1226,12,12,am
122603,1226,12,12,am
122604,1226,12,12,am
122605,1226,12,12,am
122606,1226,12,12,am
122607,1226,12,12,am
122608,1226,12,12,am
122609,1226,12,12,am
122610,1226,12,12,am
122611,1226,12,12,am
122612,1226,12,12,am
122613,1226,12,12,am
122614,1226,12,12,am
122615,1226,12,12,am
122616,1226,12,12,am
122617,1226,12,12,am
122618,1226,12,12,am
122619,1226,12,12,am
122620,1226,12,12,am
122621,1226,12,12,am
122622,1226,12,12,am
122623,1226,12,12,am
122624,1226,12,12,am
122625,1226,12,12,am
122626,1226,12,12,am
122627,1226,12,12,am
122628,1226,12,12,am
122629,1226,12,12,am
122630,1226,12,12,am
122631,1226,12,12,am
122632,1226,12,12,am
122633,1226,12,12,am
122634,1226,12,12,am
122635,1226,12,12,am
122636,1226,12,12,am
122637,1226,12,12,am
122638,1226,12,12,am
122639,1226,12,12,am
122640,1226,12,12,am
122641,1226,12,12,am
122642,1226,12,12,am
122643,1226,12,12,am
122644,1226,12,12,am
122645,1226,12,12,am
122646,1226,12,12,am
122647,1226,12,12,am
122648,1226,12,12,am
122649,1226,12,12,am
122650,1226,12,12,am
122651,1226,12,12,am
122652,1226,12,12,am
122653,1226,12,12,am
122654,1226,12,12,am
122655,1226,12,12,am
122656,1226,12,12,am
122657,1226,12,12,am
122658,1226,12,12,am
122659,1226,12,12,am
122700,1227,12,12,am
122701,1227,12,12,am
122702,1227,12,12,am
122703,1227,12,12,am
122704,1227,12,12,am
122705,1227,12,12,am
122706,1227,12,12,am
122707,1227,12,12,am
122708,1227,12,12,am
122709,1227,12,12,am
122710,1227,12,12,am
122711,1227,12,12,am
122712,1227,12,12,am
122713,1227,12,12,am
122714,1227,12,12,am
122715,1227,12,12,am
122716,1227,12,12,am
122717,1227,12,12,am
122718,1227,12,12,am
122719,1227,12,12,am
122720,1227,12,12,am
122721,1227,12,12,am
122722,1227,12,12,am
122723,1227,12,12,am
122724,1227,12,12,am
122725,1227,12,12,am
122726,1227,12,12,am
122727,1227,12,12,am
122728,1227,12,12,am
122729,1227,12,12,am
122730,1227,12,12,am
122731,1227,12,12,am
122732,1227,12,12,am
122733,1227,12,12,am
122734,1227,12,12,am
122735,1227,12,12,am
122736,1227,12,12,am
122737,1227,12,12,am
122738,1227,12,12,am
122739,1227,12,12,am
122740,1227,12,12,am
122741,1227,12,12,am
122742,1227,12,12,am
122743,1227,12,12,am
122744,1227,12,12,am
122745,1227,12,12,am
122746,1227,12,12,am
122747,1227,12,12,am
122748,1227,12,12,am
122749,1227,12,12,am
122750,1227,12,12,am
122751,1227,12,12,am
122752,1227,12,12,am
122753,1227,12,12,am
122754,1227,12,12,am
122755,1227,12,12,am
122756,1227,12,12,am
122757,1227,12,12,am
122758,1227,12,12,am
122759,1227,12,12,am
122800,1228,12,12,am
122801,1228,12,12,am
122802,1228,12,12,am
122803,1228,12,12,am
122804,1228,12,12,am
122805,1228,12,12,am
122806,1228,12,12,am
122807,1228,12,12,am
122808,1228,12,12,am
122809,1228,12,12,am
122810,1228,12,12,am
122811,1228,12,12,am
122812,1228,12,12,am
122813,1228,12,12,am
122814,1228,12,12,am
122815,1228,12,12,am
122816,1228,12,12,am
122817,1228,12,12,am
122818,1228,12,12,am
122819,1228,12,12,am
122820,1228,12,12,am
122821,1228,12,12,am
122822,1228,12,12,am
122823,1228,12,12,am
122824,1228,12,12,am
122825,1228,12,12,am
122826,1228,12,12,am
122827,1228,12,12,am
122828,1228,12,12,am
122829,1228,12,12,am
122830,1228,12,12,am
122831,1228,12,12,am
122832,1228,12,12,am
122833,1228,12,12,am
122834,1228,12,12,am
122835,1228,12,12,am
122836,1228,12,12,am
122837,1228,12,12,am
122838,1228,12,12,am
122839,1228,12,12,am
122840,1228,12,12,am
122841,1228,12,12,am
122842,1228,12,12,am
122843,1228,12,12,am
122844,1228,12,12,am
122845,1228,12,12,am
122846,1228,12,12,am
122847,1228,12,12,am
122848,1228,12,12,am
122849,1228,12,12,am
122850,1228,12,12,am
122851,1228,12,12,am
122852,1228,12,12,am
122853,1228,12,12,am
122854,1228,12,12,am
122855,1228,12,12,am
122856,1228,12,12,am
122857,1228,12,12,am
122858,1228,12,12,am
122859,1228,12,12,am
122900,1229,12,12,am
122901,1229,12,12,am
122902,1229,12,12,am
122903,1229,12,12,am
122904,1229,12,12,am
122905,1229,12,12,am
122906,1229,12,12,am
122907,1229,12,12,am
122908,1229,12,12,am
122909,1229,12,12,am
122910,1229,12,12,am
122911,1229,12,12,am
122912,1229,12,12,am
122913,1229,12,12,am
122914,1229,12,12,am
122915,1229,12,12,am
122916,1229,12,12,am
122917,1229,12,12,am
122918,1229,12,12,am
122919,1229,12,12,am
122920,1229,12,12,am
122921,1229,12,12,am
122922,1229,12,12,am
122923,1229,12,12,am
122924,1229,12,12,am
122925,1229,12,12,am
122926,1229,12,12,am
122927,1229,12,12,am
122928,1229,12,12,am
122929,1229,12,12,am
122930,1229,12,12,am
122931,1229,12,12,am
122932,1229,12,12,am
122933,1229,12,12,am
122934,1229,12,12,am
122935,1229,12,12,am
122936,1229,12,12,am
122937,1229,12,12,am
122938,1229,12,12,am
122939,1229,12,12,am
122940,1229,12,12,am
122941,1229,12,12,am
122942,1229,12,12,am
122943,1229,12,12,am
122944,1229,12,12,am
122945,1229,12,12,am
122946,1229,12,12,am
122947,1229,12,12,am
122948,1229,12,12,am
122949,1229,12,12,am
122950,1229,12,12,am
122951,1229,12,12,am
122952,1229,12,12,am
122953,1229,12,12,am
122954,1229,12,12,am
122955,1229,12,12,am
122956,1229,12,12,am
122957,1229,12,12,am
122958,1229,12,12,am
122959,1229,12,12,am
123000,1230,12,12,am
123001,1230,12,12,am
123002,1230,12,12,am
123003,1230,12,12,am
123004,1230,12,12,am
123005,1230,12,12,am
123006,1230,12,12,am
123007,1230,12,12,am
123008,1230,12,12,am
123009,1230,12,12,am
123010,1230,12,12,am
123011,1230,12,12,am
123012,1230,12,12,am
123013,1230,12,12,am
123014,1230,12,12,am
123015,1230,12,12,am
123016,1230,12,12,am
123017,1230,12,12,am
123018,1230,12,12,am
123019,1230,12,12,am
123020,1230,12,12,am
123021,1230,12,12,am
123022,1230,12,12,am
123023,1230,12,12,am
123024,1230,12,12,am
123025,1230,12,12,am
123026,1230,12,12,am
123027,1230,12,12,am
